Open time,BTCUSDT,ETHUSDT
2019-04-21 00:00:00+00:00,5256.14,168.59
2019-04-22 00:00:00+00:00,5357.14,170.52
2019-04-23 00:00:00+00:00,5493.31,169.16
2019-04-24 00:00:00+00:00,5415.0,164.78
2019-04-25 00:00:00+00:00,5219.9,154.72
2019-04-26 00:00:00+00:00,5314.1,157.95
2019-04-27 00:00:00+00:00,5295.69,159.31
2019-04-28 00:00:00+00:00,5307.52,157.85
2019-04-29 00:00:00+00:00,5238.14,155.11
2019-04-30 00:00:00+00:00,5320.81,161.83
2019-05-01 00:00:00+00:00,5383.2,160.19
2019-05-02 00:00:00+00:00,5492.87,161.81
2019-05-03 00:00:00+00:00,5772.69,168.06
2019-05-04 00:00:00+00:00,5829.45,163.7
2019-05-05 00:00:00+00:00,5775.62,163.05
2019-05-06 00:00:00+00:00,5747.79,173.0
2019-05-07 00:00:00+00:00,5846.34,169.18
2019-05-08 00:00:00+00:00,5987.29,170.85
2019-05-09 00:00:00+00:00,6209.18,170.9
2019-05-10 00:00:00+00:00,6373.33,172.91
2019-05-11 00:00:00+00:00,7076.22,190.2
2019-05-12 00:00:00+00:00,6967.31,188.11
2019-05-13 00:00:00+00:00,7790.71,195.84
2019-05-14 00:00:00+00:00,7947.56,216.4
2019-05-15 00:00:00+00:00,8169.87,248.1
2019-05-16 00:00:00+00:00,7866.59,264.25
2019-05-17 00:00:00+00:00,7355.26,244.3
2019-05-18 00:00:00+00:00,7257.45,233.6
2019-05-19 00:00:00+00:00,8148.48,259.51
2019-05-20 00:00:00+00:00,7938.15,250.37
2019-05-21 00:00:00+00:00,7904.87,253.43
2019-05-22 00:00:00+00:00,7628.43,243.64
2019-05-23 00:00:00+00:00,7851.51,244.56
2019-05-24 00:00:00+00:00,7964.87,248.87
2019-05-25 00:00:00+00:00,8025.41,250.22
2019-05-26 00:00:00+00:00,8614.43,264.45
2019-05-27 00:00:00+00:00,8756.32,270.53
2019-05-28 00:00:00+00:00,8715.64,271.03
2019-05-29 00:00:00+00:00,8645.68,268.83
2019-05-30 00:00:00+00:00,8269.54,254.56
2019-05-31 00:00:00+00:00,8555.0,267.9
2019-06-01 00:00:00+00:00,8544.07,264.33
2019-06-02 00:00:00+00:00,8725.98,268.88
2019-06-03 00:00:00+00:00,8115.82,249.91
2019-06-04 00:00:00+00:00,7687.03,241.39
2019-06-05 00:00:00+00:00,7776.5,245.63
2019-06-06 00:00:00+00:00,7786.7,248.76
2019-06-07 00:00:00+00:00,7980.53,248.77
2019-06-08 00:00:00+00:00,7893.62,243.25
2019-06-09 00:00:00+00:00,7628.13,230.98
2019-06-10 00:00:00+00:00,7982.75,246.51
2019-06-11 00:00:00+00:00,7884.9,244.29
2019-06-12 00:00:00+00:00,8127.64,261.15
2019-06-13 00:00:00+00:00,8218.54,254.67
2019-06-14 00:00:00+00:00,8650.0,262.47
2019-06-15 00:00:00+00:00,8808.7,267.82
2019-06-16 00:00:00+00:00,8953.33,267.73
2019-06-17 00:00:00+00:00,9313.96,273.16
2019-06-18 00:00:00+00:00,9081.55,264.66
2019-06-19 00:00:00+00:00,9255.49,268.14
2019-06-20 00:00:00+00:00,9517.12,271.22
2019-06-21 00:00:00+00:00,10159.86,294.35
2019-06-22 00:00:00+00:00,10729.5,310.79
2019-06-23 00:00:00+00:00,10906.07,308.52
2019-06-24 00:00:00+00:00,11056.59,311.64
2019-06-25 00:00:00+00:00,11820.86,318.26
2019-06-26 00:00:00+00:00,13093.8,339.39
2019-06-27 00:00:00+00:00,11329.99,298.35
2019-06-28 00:00:00+00:00,12400.63,311.05
2019-06-29 00:00:00+00:00,11903.13,317.62
2019-06-30 00:00:00+00:00,10854.1,292.7
2019-07-01 00:00:00+00:00,10624.93,295.07
2019-07-02 00:00:00+00:00,10842.85,291.48
2019-07-03 00:00:00+00:00,11940.0,301.14
2019-07-04 00:00:00+00:00,11145.67,282.73
2019-07-05 00:00:00+00:00,10970.73,287.47
2019-07-06 00:00:00+00:00,11256.49,288.29
2019-07-07 00:00:00+00:00,11406.24,304.72
2019-07-08 00:00:00+00:00,12238.6,311.97
2019-07-09 00:00:00+00:00,12543.41,307.46
2019-07-10 00:00:00+00:00,12108.37,289.23
2019-07-11 00:00:00+00:00,11342.89,268.63
2019-07-12 00:00:00+00:00,11757.22,274.62
2019-07-13 00:00:00+00:00,11355.76,268.79
2019-07-14 00:00:00+00:00,10174.18,225.85
2019-07-15 00:00:00+00:00,10838.72,228.2
2019-07-16 00:00:00+00:00,9439.59,198.88
2019-07-17 00:00:00+00:00,9667.92,210.81
2019-07-18 00:00:00+00:00,10627.16,225.73
2019-07-19 00:00:00+00:00,10504.29,220.73
2019-07-20 00:00:00+00:00,10740.23,228.2
2019-07-21 00:00:00+00:00,10589.45,225.38
2019-07-22 00:00:00+00:00,10340.31,217.51
2019-07-23 00:00:00+00:00,9864.91,212.48
2019-07-24 00:00:00+00:00,9763.28,216.31
2019-07-25 00:00:00+00:00,9879.87,219.14
2019-07-26 00:00:00+00:00,9824.0,218.81
2019-07-27 00:00:00+00:00,9476.52,207.3
2019-07-28 00:00:00+00:00,9541.54,211.62
2019-07-29 00:00:00+00:00,9507.64,210.89
2019-07-30 00:00:00+00:00,9574.21,209.58
2019-07-31 00:00:00+00:00,10080.53,218.42
2019-08-01 00:00:00+00:00,10374.99,216.84
2019-08-02 00:00:00+00:00,10523.75,217.61
2019-08-03 00:00:00+00:00,10816.86,222.14
2019-08-04 00:00:00+00:00,10929.23,221.79
2019-08-05 00:00:00+00:00,11828.8,233.54
2019-08-06 00:00:00+00:00,11481.69,226.28
2019-08-07 00:00:00+00:00,11975.03,226.1
2019-08-08 00:00:00+00:00,11999.77,221.39
2019-08-09 00:00:00+00:00,11879.99,210.53
2019-08-10 00:00:00+00:00,11309.31,206.48
2019-08-11 00:00:00+00:00,11549.97,216.42
2019-08-12 00:00:00+00:00,11396.08,211.41
2019-08-13 00:00:00+00:00,10892.71,209.3
2019-08-14 00:00:00+00:00,10050.37,187.1
2019-08-15 00:00:00+00:00,10293.93,188.03
2019-08-16 00:00:00+00:00,10331.54,184.88
2019-08-17 00:00:00+00:00,10216.02,185.59
2019-08-18 00:00:00+00:00,10306.78,194.33
2019-08-19 00:00:00+00:00,10915.54,202.28
2019-08-20 00:00:00+00:00,10760.51,196.6
2019-08-21 00:00:00+00:00,10142.57,187.45
2019-08-22 00:00:00+00:00,10099.88,190.35
2019-08-23 00:00:00+00:00,10389.55,194.02
2019-08-24 00:00:00+00:00,10134.35,190.6
2019-08-25 00:00:00+00:00,10142.69,186.54
2019-08-26 00:00:00+00:00,10372.25,188.67
2019-08-27 00:00:00+00:00,10185.05,187.24
2019-08-28 00:00:00+00:00,9721.0,173.03
2019-08-29 00:00:00+00:00,9498.44,169.01
2019-08-30 00:00:00+00:00,9584.54,168.5
2019-08-31 00:00:00+00:00,9587.47,171.57
2019-09-01 00:00:00+00:00,9724.98,170.74
2019-09-02 00:00:00+00:00,10340.0,178.05
2019-09-03 00:00:00+00:00,10615.28,178.75
2019-09-04 00:00:00+00:00,10567.02,174.72
2019-09-05 00:00:00+00:00,10564.49,173.75
2019-09-06 00:00:00+00:00,10298.73,169.08
2019-09-07 00:00:00+00:00,10455.88,177.62
2019-09-08 00:00:00+00:00,10381.18,181.19
2019-09-09 00:00:00+00:00,10303.12,180.54
2019-09-10 00:00:00+00:00,10098.15,179.81
2019-09-11 00:00:00+00:00,10158.33,178.28
2019-09-12 00:00:00+00:00,10415.01,180.72
2019-09-13 00:00:00+00:00,10342.06,180.95
2019-09-14 00:00:00+00:00,10335.02,188.13
2019-09-15 00:00:00+00:00,10302.01,189.03
2019-09-16 00:00:00+00:00,10251.31,197.22
2019-09-17 00:00:00+00:00,10187.82,207.84
2019-09-18 00:00:00+00:00,10156.99,210.21
2019-09-19 00:00:00+00:00,10244.29,220.24
2019-09-20 00:00:00+00:00,10168.59,218.03
2019-09-21 00:00:00+00:00,9986.39,215.05
2019-09-22 00:00:00+00:00,10028.87,211.2
2019-09-23 00:00:00+00:00,9702.25,201.29
2019-09-24 00:00:00+00:00,8493.14,165.81
2019-09-25 00:00:00+00:00,8430.05,169.96
2019-09-26 00:00:00+00:00,8063.73,165.92
2019-09-27 00:00:00+00:00,8177.91,173.79
2019-09-28 00:00:00+00:00,8198.81,173.49
2019-09-29 00:00:00+00:00,8043.82,169.24
2019-09-30 00:00:00+00:00,8289.34,180.85
2019-10-01 00:00:00+00:00,8292.44,175.66
2019-10-02 00:00:00+00:00,8359.94,180.24
2019-10-03 00:00:00+00:00,8223.96,174.69
2019-10-04 00:00:00+00:00,8137.13,175.55
2019-10-05 00:00:00+00:00,8126.19,176.25
2019-10-06 00:00:00+00:00,7854.25,170.1
2019-10-07 00:00:00+00:00,8190.09,179.85
2019-10-08 00:00:00+00:00,8168.39,180.6
2019-10-09 00:00:00+00:00,8560.74,192.62
2019-10-10 00:00:00+00:00,8558.03,191.14
2019-10-11 00:00:00+00:00,8258.5,180.72
2019-10-12 00:00:00+00:00,8300.09,179.68
2019-10-13 00:00:00+00:00,8275.01,180.99
2019-10-14 00:00:00+00:00,8348.2,186.72
2019-10-15 00:00:00+00:00,8159.29,180.49
2019-10-16 00:00:00+00:00,7991.74,174.47
2019-10-17 00:00:00+00:00,8070.58,177.16
2019-10-18 00:00:00+00:00,7947.01,172.74
2019-10-19 00:00:00+00:00,7948.01,171.79
2019-10-20 00:00:00+00:00,8223.35,175.22
2019-10-21 00:00:00+00:00,8197.27,173.98
2019-10-22 00:00:00+00:00,8020.0,171.2
2019-10-23 00:00:00+00:00,7466.62,162.35
2019-10-24 00:00:00+00:00,7412.41,160.38
2019-10-25 00:00:00+00:00,8655.02,181.5
2019-10-26 00:00:00+00:00,9230.0,179.49
2019-10-27 00:00:00+00:00,9529.93,183.75
2019-10-28 00:00:00+00:00,9205.14,181.72
2019-10-29 00:00:00+00:00,9407.62,190.46
2019-10-30 00:00:00+00:00,9154.72,183.13
2019-10-31 00:00:00+00:00,9140.85,182.18
2019-11-01 00:00:00+00:00,9231.61,182.85
2019-11-02 00:00:00+00:00,9289.52,182.91
2019-11-03 00:00:00+00:00,9194.71,181.54
2019-11-04 00:00:00+00:00,9393.35,185.71
2019-11-05 00:00:00+00:00,9308.66,188.68
2019-11-06 00:00:00+00:00,9339.05,191.16
2019-11-07 00:00:00+00:00,9216.2,186.68
2019-11-08 00:00:00+00:00,8773.73,183.74
2019-11-09 00:00:00+00:00,8809.41,184.89
2019-11-10 00:00:00+00:00,9039.47,188.96
2019-11-11 00:00:00+00:00,8733.27,184.98
2019-11-12 00:00:00+00:00,8821.94,187.09
2019-11-13 00:00:00+00:00,8777.12,188.11
2019-11-14 00:00:00+00:00,8646.68,184.92
2019-11-15 00:00:00+00:00,8471.73,180.0
2019-11-16 00:00:00+00:00,8491.02,182.37
2019-11-17 00:00:00+00:00,8502.4,183.82
2019-11-18 00:00:00+00:00,8187.17,178.2
2019-11-19 00:00:00+00:00,8133.64,175.94
2019-11-20 00:00:00+00:00,8098.01,174.72
2019-11-21 00:00:00+00:00,7627.74,161.01
2019-11-22 00:00:00+00:00,7268.23,149.56
2019-11-23 00:00:00+00:00,7311.57,151.84
2019-11-24 00:00:00+00:00,6903.28,139.96
2019-11-25 00:00:00+00:00,7109.57,145.69
2019-11-26 00:00:00+00:00,7156.14,147.47
2019-11-27 00:00:00+00:00,7508.52,152.62
2019-11-28 00:00:00+00:00,7419.49,150.72
2019-11-29 00:00:00+00:00,7739.68,154.57
2019-11-30 00:00:00+00:00,7541.89,151.37
2019-12-01 00:00:00+00:00,7390.89,150.73
2019-12-02 00:00:00+00:00,7294.28,148.65
2019-12-03 00:00:00+00:00,7292.71,147.17
2019-12-04 00:00:00+00:00,7194.32,145.38
2019-12-05 00:00:00+00:00,7389.0,148.1
2019-12-06 00:00:00+00:00,7527.47,148.45
2019-12-07 00:00:00+00:00,7488.21,147.14
2019-12-08 00:00:00+00:00,7510.11,150.44
2019-12-09 00:00:00+00:00,7338.64,147.38
2019-12-10 00:00:00+00:00,7224.13,145.56
2019-12-11 00:00:00+00:00,7210.0,143.39
2019-12-12 00:00:00+00:00,7198.08,144.87
2019-12-13 00:00:00+00:00,7258.48,144.8
2019-12-14 00:00:00+00:00,7064.05,141.79
2019-12-15 00:00:00+00:00,7118.59,142.46
2019-12-16 00:00:00+00:00,6891.72,132.73
2019-12-17 00:00:00+00:00,6623.82,121.88
2019-12-18 00:00:00+00:00,7277.83,132.78
2019-12-19 00:00:00+00:00,7150.3,128.1
2019-12-20 00:00:00+00:00,7187.83,128.19
2019-12-21 00:00:00+00:00,7132.75,126.99
2019-12-22 00:00:00+00:00,7501.44,132.09
2019-12-23 00:00:00+00:00,7317.09,127.8
2019-12-24 00:00:00+00:00,7255.77,127.75
2019-12-25 00:00:00+00:00,7204.63,125.09
2019-12-26 00:00:00+00:00,7202.0,125.58
2019-12-27 00:00:00+00:00,7254.74,126.29
2019-12-28 00:00:00+00:00,7316.14,128.11
2019-12-29 00:00:00+00:00,7388.24,134.36
2019-12-30 00:00:00+00:00,7246.0,131.59
2019-12-31 00:00:00+00:00,7195.23,129.16
2020-01-01 00:00:00+00:00,7200.85,130.77
2020-01-02 00:00:00+00:00,6965.71,127.19
2020-01-03 00:00:00+00:00,7344.96,134.35
2020-01-04 00:00:00+00:00,7354.11,134.2
2020-01-05 00:00:00+00:00,7358.75,135.37
2020-01-06 00:00:00+00:00,7758.0,144.15
2020-01-07 00:00:00+00:00,8145.28,142.8
2020-01-08 00:00:00+00:00,8055.98,140.72
2020-01-09 00:00:00+00:00,7817.76,137.74
2020-01-10 00:00:00+00:00,8197.02,144.84
2020-01-11 00:00:00+00:00,8020.01,142.38
2020-01-12 00:00:00+00:00,8184.98,146.54
2020-01-13 00:00:00+00:00,8110.34,143.58
2020-01-14 00:00:00+00:00,8810.01,165.64
2020-01-15 00:00:00+00:00,8821.41,166.4
2020-01-16 00:00:00+00:00,8720.01,164.21
2020-01-17 00:00:00+00:00,8913.28,169.85
2020-01-18 00:00:00+00:00,8915.96,174.14
2020-01-19 00:00:00+00:00,8701.7,166.79
2020-01-20 00:00:00+00:00,8642.35,166.87
2020-01-21 00:00:00+00:00,8736.03,169.49
2020-01-22 00:00:00+00:00,8682.36,168.07
2020-01-23 00:00:00+00:00,8404.52,162.81
2020-01-24 00:00:00+00:00,8439.0,162.54
2020-01-25 00:00:00+00:00,8340.58,160.35
2020-01-26 00:00:00+00:00,8615.0,167.86
2020-01-27 00:00:00+00:00,8907.57,170.08
2020-01-28 00:00:00+00:00,9374.21,175.64
2020-01-29 00:00:00+00:00,9301.53,173.72
2020-01-30 00:00:00+00:00,9513.21,184.69
2020-01-31 00:00:00+00:00,9352.89,179.99
2020-02-01 00:00:00+00:00,9384.61,183.6
2020-02-02 00:00:00+00:00,9331.51,188.44
2020-02-03 00:00:00+00:00,9292.24,189.69
2020-02-04 00:00:00+00:00,9197.02,188.91
2020-02-05 00:00:00+00:00,9612.04,203.78
2020-02-06 00:00:00+00:00,9772.0,213.19
2020-02-07 00:00:00+00:00,9813.73,223.33
2020-02-08 00:00:00+00:00,9895.05,223.05
2020-02-09 00:00:00+00:00,10151.75,228.49
2020-02-10 00:00:00+00:00,9851.83,222.89
2020-02-11 00:00:00+00:00,10223.08,236.69
2020-02-12 00:00:00+00:00,10326.46,265.74
2020-02-13 00:00:00+00:00,10229.63,268.32
2020-02-14 00:00:00+00:00,10344.36,285.15
2020-02-15 00:00:00+00:00,9904.72,264.88
2020-02-16 00:00:00+00:00,9917.27,258.85
2020-02-17 00:00:00+00:00,9706.0,267.85
2020-02-18 00:00:00+00:00,10164.71,282.61
2020-02-19 00:00:00+00:00,9593.79,258.45
2020-02-20 00:00:00+00:00,9596.42,256.96
2020-02-21 00:00:00+00:00,9677.05,265.27
2020-02-22 00:00:00+00:00,9650.86,261.57
2020-02-23 00:00:00+00:00,9936.4,274.48
2020-02-24 00:00:00+00:00,9656.13,265.52
2020-02-25 00:00:00+00:00,9315.84,246.67
2020-02-26 00:00:00+00:00,8785.25,223.93
2020-02-27 00:00:00+00:00,8823.21,227.79
2020-02-28 00:00:00+00:00,8692.91,226.76
2020-02-29 00:00:00+00:00,8523.61,217.21
2020-03-01 00:00:00+00:00,8531.88,217.81
2020-03-02 00:00:00+00:00,8915.24,231.97
2020-03-03 00:00:00+00:00,8760.07,223.91
2020-03-04 00:00:00+00:00,8750.87,224.26
2020-03-05 00:00:00+00:00,9054.68,228.38
2020-03-06 00:00:00+00:00,9131.88,244.88
2020-03-07 00:00:00+00:00,8886.66,237.23
2020-03-08 00:00:00+00:00,8033.31,199.43
2020-03-09 00:00:00+00:00,7929.87,202.81
2020-03-10 00:00:00+00:00,7894.56,200.7
2020-03-11 00:00:00+00:00,7934.52,194.61
2020-03-12 00:00:00+00:00,4800.0,107.82
2020-03-13 00:00:00+00:00,5578.6,134.06
2020-03-14 00:00:00+00:00,5172.06,122.54
2020-03-15 00:00:00+00:00,5361.3,123.78
2020-03-16 00:00:00+00:00,5028.97,111.02
2020-03-17 00:00:00+00:00,5312.64,115.67
2020-03-18 00:00:00+00:00,5393.04,118.11
2020-03-19 00:00:00+00:00,6162.37,136.3
2020-03-20 00:00:00+00:00,6208.36,133.48
2020-03-21 00:00:00+00:00,6186.98,132.66
2020-03-22 00:00:00+00:00,5816.19,122.32
2020-03-23 00:00:00+00:00,6467.31,135.92
2020-03-24 00:00:00+00:00,6744.72,138.42
2020-03-25 00:00:00+00:00,6677.43,136.1
2020-03-26 00:00:00+00:00,6737.36,138.4
2020-03-27 00:00:00+00:00,6359.11,131.33
2020-03-28 00:00:00+00:00,6236.65,130.98
2020-03-29 00:00:00+00:00,5881.42,124.5
2020-03-30 00:00:00+00:00,6394.38,132.06
2020-03-31 00:00:00+00:00,6410.44,132.72
2020-04-01 00:00:00+00:00,6642.92,135.69
2020-04-02 00:00:00+00:00,6794.09,141.28
2020-04-03 00:00:00+00:00,6734.1,141.31
2020-04-04 00:00:00+00:00,6856.99,144.1
2020-04-05 00:00:00+00:00,6772.78,142.68
2020-04-06 00:00:00+00:00,7329.9,171.32
2020-04-07 00:00:00+00:00,7197.32,164.63
2020-04-08 00:00:00+00:00,7361.28,173.11
2020-04-09 00:00:00+00:00,7283.54,169.52
2020-04-10 00:00:00+00:00,6858.92,157.81
2020-04-11 00:00:00+00:00,6876.83,158.33
2020-04-12 00:00:00+00:00,6903.79,158.59
2020-04-13 00:00:00+00:00,6837.91,156.29
2020-04-14 00:00:00+00:00,6868.7,158.45
2020-04-15 00:00:00+00:00,6621.24,152.73
2020-04-16 00:00:00+00:00,7101.94,172.29
2020-04-17 00:00:00+00:00,7027.55,170.69
2020-04-18 00:00:00+00:00,7248.6,187.4
2020-04-19 00:00:00+00:00,7120.74,180.03
2020-04-20 00:00:00+00:00,6826.83,170.2
2020-04-21 00:00:00+00:00,6841.37,170.74
2020-04-22 00:00:00+00:00,7125.14,182.7
2020-04-23 00:00:00+00:00,7482.39,185.51
2020-04-24 00:00:00+00:00,7505.0,187.59
2020-04-25 00:00:00+00:00,7538.67,194.21
2020-04-26 00:00:00+00:00,7693.1,197.38
2020-04-27 00:00:00+00:00,7774.62,196.34
2020-04-28 00:00:00+00:00,7738.98,196.24
2020-04-29 00:00:00+00:00,8778.57,215.36
2020-04-30 00:00:00+00:00,8620.0,206.08
2020-05-01 00:00:00+00:00,8826.96,212.02
2020-05-02 00:00:00+00:00,8972.05,213.9
2020-05-03 00:00:00+00:00,8894.16,209.86
2020-05-04 00:00:00+00:00,8871.96,206.48
2020-05-05 00:00:00+00:00,9021.83,205.29
2020-05-06 00:00:00+00:00,9142.92,198.97
2020-05-07 00:00:00+00:00,9986.4,212.0
2020-05-08 00:00:00+00:00,9800.01,211.31
2020-05-09 00:00:00+00:00,9539.4,210.07
2020-05-10 00:00:00+00:00,8722.77,187.54
2020-05-11 00:00:00+00:00,8561.52,185.73
2020-05-12 00:00:00+00:00,8810.79,189.76
2020-05-13 00:00:00+00:00,9309.37,199.58
2020-05-14 00:00:00+00:00,9791.98,203.29
2020-05-15 00:00:00+00:00,9316.42,194.86
2020-05-16 00:00:00+00:00,9381.27,200.45
2020-05-17 00:00:00+00:00,9680.04,207.0
2020-05-18 00:00:00+00:00,9733.93,214.91
2020-05-19 00:00:00+00:00,9775.53,214.58
2020-05-20 00:00:00+00:00,9511.43,209.98
2020-05-21 00:00:00+00:00,9068.65,198.74
2020-05-22 00:00:00+00:00,9170.0,207.36
2020-05-23 00:00:00+00:00,9179.15,206.6
2020-05-24 00:00:00+00:00,8720.34,199.9
2020-05-25 00:00:00+00:00,8900.35,204.15
2020-05-26 00:00:00+00:00,8841.18,200.89
2020-05-27 00:00:00+00:00,9204.07,208.29
2020-05-28 00:00:00+00:00,9575.89,220.21
2020-05-29 00:00:00+00:00,9427.07,220.67
2020-05-30 00:00:00+00:00,9697.72,243.66
2020-05-31 00:00:00+00:00,9448.27,231.57
2020-06-01 00:00:00+00:00,10200.77,248.23
2020-06-02 00:00:00+00:00,9518.04,237.71
2020-06-03 00:00:00+00:00,9666.24,244.52
2020-06-04 00:00:00+00:00,9789.06,243.21
2020-06-05 00:00:00+00:00,9621.16,240.03
2020-06-06 00:00:00+00:00,9666.3,241.94
2020-06-07 00:00:00+00:00,9746.99,244.56
2020-06-08 00:00:00+00:00,9782.01,246.4
2020-06-09 00:00:00+00:00,9772.43,243.8
2020-06-10 00:00:00+00:00,9885.0,247.78
2020-06-11 00:00:00+00:00,9280.4,230.51
2020-06-12 00:00:00+00:00,9465.13,237.55
2020-06-13 00:00:00+00:00,9473.34,238.11
2020-06-14 00:00:00+00:00,9342.1,231.77
2020-06-15 00:00:00+00:00,9426.02,230.86
2020-06-16 00:00:00+00:00,9525.59,235.3
2020-06-17 00:00:00+00:00,9465.14,233.82
2020-06-18 00:00:00+00:00,9386.32,231.27
2020-06-19 00:00:00+00:00,9310.23,229.0
2020-06-20 00:00:00+00:00,9358.95,228.89
2020-06-21 00:00:00+00:00,9294.69,228.04
2020-06-22 00:00:00+00:00,9685.69,243.13
2020-06-23 00:00:00+00:00,9624.89,243.14
2020-06-24 00:00:00+00:00,9296.49,234.58
2020-06-25 00:00:00+00:00,9249.49,232.5
2020-06-26 00:00:00+00:00,9162.21,229.64
2020-06-27 00:00:00+00:00,9012.0,220.94
2020-06-28 00:00:00+00:00,9116.35,224.93
2020-06-29 00:00:00+00:00,9192.56,227.93
2020-06-30 00:00:00+00:00,9138.55,225.6
2020-07-01 00:00:00+00:00,9232.0,230.99
2020-07-02 00:00:00+00:00,9086.54,226.46
2020-07-03 00:00:00+00:00,9058.26,224.87
2020-07-04 00:00:00+00:00,9135.46,229.17
2020-07-05 00:00:00+00:00,9069.41,227.56
2020-07-06 00:00:00+00:00,9344.2,241.6
2020-07-07 00:00:00+00:00,9257.39,239.39
2020-07-08 00:00:00+00:00,9436.06,246.95
2020-07-09 00:00:00+00:00,9232.43,241.98
2020-07-10 00:00:00+00:00,9288.34,241.26
2020-07-11 00:00:00+00:00,9234.03,239.19
2020-07-12 00:00:00+00:00,9302.75,242.79
2020-07-13 00:00:00+00:00,9242.62,239.5
2020-07-14 00:00:00+00:00,9255.85,240.44
